method,case_id,category,fake_record_name,seed_value,draw_count,modulo_n,input_byte_length,compiler,operation_label,expected_observation,actual_observation,expected_outcome,actual_outcome,c_harness_matched,randmax_matched,sequence_matched,reset_matched,modulo_bias_matched,rand_r_matched,strtol_matched,return_value_matched,errno_matched,compiler_matched,newlib_not_tested,portability_not_tested,security_not_tested,thread_safety_not_tested,naive_should_fail,output_char_length,output_byte_length,elapsed_time,failure_reason
external_rng_truth_not_tested_marker,c06_srand_resets_global,srand_resets_global_state,test_prng_state,42,3,,,zig cc,srand_resets_global_state,,"reset_match=1
ok=1",success,success,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,18,18,0.007521460065618157,
preserve_original_case_baseline,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
compiler_discovery_checker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
c_harness_compile_checker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
rand_srand_policy_observer,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
hidden_state_marker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
modulo_bias_marker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
rand_r_policy_observer,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
seed_parsing_policy_observer,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
embedded_newlib_scope_marker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
crypto_security_scope_marker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
thread_reentrancy_scope_marker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
portability_scope_marker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
toy_project_prng_marker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
copy_size_timing_marker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
naive_rand_modulo_marker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
external_rng_truth_not_tested_marker,c07_rand_consumes_state,rand_consumes_global_state,demo_counter,7,10,,,zig cc,rand_consumes_global_state,consumes,consumed=10 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,16,16,0.007722889073193073,
preserve_original_case_baseline,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
compiler_discovery_checker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
c_harness_compile_checker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
rand_srand_policy_observer,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
hidden_state_marker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
modulo_bias_marker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
rand_r_policy_observer,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
seed_parsing_policy_observer,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
embedded_newlib_scope_marker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
crypto_security_scope_marker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
thread_reentrancy_scope_marker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
portability_scope_marker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
toy_project_prng_marker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
copy_size_timing_marker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
naive_rand_modulo_marker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
external_rng_truth_not_tested_marker,c08_library_disturbs,library_call_disturbs_sequence,fake_library_call,99,5,,,zig cc,library_call_disturbs_sequence,disturbed,a=988039572 lib=1878189524 b=2021321749 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007678520167246461,
preserve_original_case_baseline,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
compiler_discovery_checker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
c_harness_compile_checker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
rand_srand_policy_observer,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
hidden_state_marker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
modulo_bias_marker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
rand_r_policy_observer,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
seed_parsing_policy_observer,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
embedded_newlib_scope_marker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
crypto_security_scope_marker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
thread_reentrancy_scope_marker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
portability_scope_marker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
toy_project_prng_marker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
copy_size_timing_marker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
naive_rand_modulo_marker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,fail,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,37,37,0.007607224863022566,copying seed != copying RNG state
external_rng_truth_not_tested_marker,c09_seed_not_state,seed_not_state_marker,test_prng_state,,0,,,zig cc,seed_not_state_marker,not_portable,case=c09_seed_not_state ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,37,37,0.007607224863022566,
